Train Model: LeNet, Using device cuda:0

Accurary for class nqx   is: 56.4 %
Accurary for class nzx   is: 65.1 %
Accurary for class qtx   is: 71.0 %
Accurary for class sjx   is: 56.1 %
Accurary for class zxx   is: 68.2 %

========== Train Epoch 44 ==========
Loss: 0.048	Accuracy: 62 %
Accurary for class bzx   is: 60.0 %
Accurary for class cwx   is: 65.3 %
Accurary for class hdx   is: 61.1 %
Accurary for class mtx   is: 50.4 %
Accurary for class nqx   is: 50.5 %
Accurary for class nzx   is: 76.1 %
Accurary for class qtx   is: 68.2 %
Accurary for class sjx   is: 60.2 %
Accurary for class zxx   is: 70.1 %

========== Train Epoch 45 ==========
Loss: 0.044	Accuracy: 58 %
Accurary for class bzx   is: 62.9 %
Accurary for class cwx   is: 66.3 %
Accurary for class hdx   is: 59.5 %
Accurary for class mtx   is: 39.1 %
Accurary for class nqx   is: 42.6 %
Accurary for class nzx   is: 70.6 %
Accurary for class qtx   is: 56.1 %
Accurary for class sjx   is: 58.2 %
Accurary for class zxx   is: 70.1 %

========== Train Epoch 46 ==========
Loss: 0.043	Accuracy: 60 %
Accurary for class bzx   is: 56.2 %
Accurary for class cwx   is: 62.4 %
Accurary for class hdx   is: 51.6 %
Accurary for class mtx   is: 56.5 %
Accurary for class nqx   is: 48.5 %
Accurary for class nzx   is: 68.8 %
Accurary for class qtx   is: 67.3 %
Accurary for class sjx   is: 58.2 %
Accurary for class zxx   is: 73.8 %

========== Train Epoch 47 ==========
Loss: 0.027	Accuracy: 61 %
Accurary for class bzx   is: 66.7 %
Accurary for class cwx   is: 67.3 %
Accurary for class hdx   is: 51.6 %
Accurary for class mtx   is: 45.2 %
Accurary for class nqx   is: 53.5 %
Accurary for class nzx   is: 73.4 %
Accurary for class qtx   is: 66.4 %
Accurary for class sjx   is: 61.2 %
Accurary for class zxx   is: 73.8 %

========== Train Epoch 48 ==========
Loss: 0.037	Accuracy: 61 %
Accurary for class bzx   is: 61.9 %
Accurary for class cwx   is: 73.3 %
Accurary for class hdx   is: 55.6 %
Accurary for class mtx   is: 53.9 %
Accurary for class nqx   is: 50.5 %
Accurary for class nzx   is: 70.6 %
Accurary for class qtx   is: 61.7 %
Accurary for class sjx   is: 53.1 %
Accurary for class zxx   is: 70.1 %

========== Train Epoch 49 ==========
Loss: 0.016	Accuracy: 61 %
Accurary for class bzx   is: 63.8 %
Accurary for class cwx   is: 62.4 %
Accurary for class hdx   is: 50.0 %
Accurary for class mtx   is: 54.8 %
Accurary for class nqx   is: 51.5 %
Accurary for class nzx   is: 68.8 %
Accurary for class qtx   is: 65.4 %
Accurary for class sjx   is: 70.4 %
Accurary for class zxx   is: 71.0 %

========== Train Epoch 50 ==========
Loss: 0.015	Accuracy: 62 %
Accurary for class bzx   is: 57.1 %
Accurary for class cwx   is: 73.3 %
Accurary for class hdx   is: 52.4 %
Accurary for class mtx   is: 50.4 %
Accurary for class nqx   is: 54.5 %
Accurary for class nzx   is: 73.4 %
Accurary for class qtx   is: 65.4 %
Accurary for class sjx   is: 63.3 %
Accurary for class zxx   is: 73.8 %

========== Train Epoch 51 ==========
Loss: 0.021	Accuracy: 59 %
Accurary for class bzx   is: 55.2 %
Accurary for class cwx   is: 74.3 %
Accurary for class hdx   is: 46.0 %
Accurary for class mtx   is: 50.4 %
Accurary for class nqx   is: 54.5 %
Accurary for class nzx   is: 65.1 %
Accurary for class qtx   is: 59.8 %
Accurary for class sjx   is: 65.3 %
Accurary for class zxx   is: 68.2 %

========== Train Epoch 52 ==========
Loss: 0.052	Accuracy: 60 %
Accurary for class bzx   is: 61.9 %
Accurary for class cwx   is: 72.3 %
Accurary for class hdx   is: 57.1 %
Accurary for class mtx   is: 46.1 %
Accurary for class nqx   is: 45.5 %
Accurary for class nzx   is: 63.3 %
Accurary for class qtx   is: 70.1 %
Accurary for class sjx   is: 62.2 %
Accurary for class zxx   is: 72.0 %

========== Train Epoch 53 ==========
Loss: 0.053	Accuracy: 59 %
Accurary for class bzx   is: 53.3 %
Accurary for class cwx   is: 70.3 %
Accurary for class hdx   is: 51.6 %
Accurary for class mtx   is: 51.3 %
Accurary for class nqx   is: 45.5 %
Accurary for class nzx   is: 62.4 %
Accurary for class qtx   is: 60.7 %
Accurary for class sjx   is: 64.3 %
Accurary for class zxx   is: 75.7 %

========== Train Epoch 54 ==========
Loss: 0.078	Accuracy: 59 %
Accurary for class bzx   is: 69.5 %
Accurary for class cwx   is: 55.4 %
Accurary for class hdx   is: 50.8 %
Accurary for class mtx   is: 57.4 %
Accurary for class nqx   is: 50.5 %
Accurary for class nzx   is: 61.5 %
Accurary for class qtx   is: 69.2 %
Accurary for class sjx   is: 59.2 %
Accurary for class zxx   is: 58.9 %

========== Train Epoch 55 ==========
Loss: 0.053	Accuracy: 60 %
Accurary for class bzx   is: 52.4 %
Accurary for class cwx   is: 65.3 %
Accurary for class hdx   is: 53.2 %
Accurary for class mtx   is: 54.8 %
Accurary for class nqx   is: 47.5 %
Accurary for class nzx   is: 80.7 %
Accurary for class qtx   is: 49.5 %
Accurary for class sjx   is: 63.3 %
Accurary for class zxx   is: 75.7 %

========== Train Epoch 56 ==========
Loss: 0.046	Accuracy: 60 %
Accurary for class bzx   is: 64.8 %
Accurary for class cwx   is: 65.3 %
Accurary for class hdx   is: 55.6 %
Accurary for class mtx   is: 40.0 %
Accurary for class nqx   is: 56.4 %
Accurary for class nzx   is: 66.1 %
Accurary for class qtx   is: 64.5 %
Accurary for class sjx   is: 69.4 %
Accurary for class zxx   is: 70.1 %

========== Train Epoch 57 ==========
Loss: 0.039	Accuracy: 60 %
Accurary for class bzx   is: 61.9 %
Accurary for class cwx   is: 60.4 %
Accurary for class hdx   is: 64.3 %
Accurary for class mtx   is: 44.3 %
Accurary for class nqx   is: 44.6 %
Accurary for class nzx   is: 75.2 %
Accurary for class qtx   is: 65.4 %
Accurary for class sjx   is: 60.2 %
Accurary for class zxx   is: 67.3 %

========== Train Epoch 58 ==========
Loss: 0.041	Accuracy: 60 %
Accurary for class bzx   is: 54.3 %
Accurary for class cwx   is: 69.3 %
Accurary for class hdx   is: 64.3 %
Accurary for class mtx   is: 50.4 %
Accurary for class nqx   is: 45.5 %
Accurary for class nzx   is: 65.1 %
Accurary for class qtx   is: 67.3 %
Accurary for class sjx   is: 57.1 %
Accurary for class zxx   is: 69.2 %

========== Train Epoch 59 ==========
Loss: 0.041	Accuracy: 62 %
Accurary for class bzx   is: 62.9 %
Accurary for class cwx   is: 62.4 %
Accurary for class hdx   is: 59.5 %
Accurary for class mtx   is: 44.3 %
Accurary for class nqx   is: 58.4 %
Accurary for class nzx   is: 67.0 %
Accurary for class qtx   is: 65.4 %
Accurary for class sjx   is: 67.3 %
Accurary for class zxx   is: 72.9 %

========== Train Epoch 60 ==========
Loss: 0.029	Accuracy: 60 %
Accurary for class bzx   is: 53.3 %
Accurary for class cwx   is: 71.3 %
Accurary for class hdx   is: 50.8 %
Accurary for class mtx   is: 52.2 %
Accurary for class nqx   is: 55.4 %
Accurary for class nzx   is: 60.6 %
Accurary for class qtx   is: 70.1 %
Accurary for class sjx   is: 68.4 %
Accurary for class zxx   is: 67.3 %

========== Train Epoch 61 ==========
Loss: 0.017	Accuracy: 61 %
Accurary for class bzx   is: 58.1 %
Accurary for class cwx   is: 65.3 %
Accurary for class hdx   is: 50.8 %
Accurary for class mtx   is: 50.4 %
Accurary for class nqx   is: 53.5 %
Accurary for class nzx   is: 63.3 %
Accurary for class qtx   is: 77.6 %
Accurary for class sjx   is: 68.4 %
Accurary for class zxx   is: 72.0 %

========== Train Epoch 62 ==========
Loss: 0.008	Accuracy: 62 %
Accurary for class bzx   is: 58.1 %
Accurary for class cwx   is: 64.4 %
Accurary for class hdx   is: 59.5 %
Accurary for class mtx   is: 50.4 %
Accurary for class nqx   is: 57.4 %
Accurary for class nzx   is: 69.7 %
Accurary for class qtx   is: 67.3 %
Accurary for class sjx   is: 64.3 %
Accurary for class zxx   is: 71.0 %

========== Train Epoch 63 ==========
Loss: 0.007	Accuracy: 62 %
Accurary for class bzx   is: 59.0 %
Accurary for class cwx   is: 64.4 %
Accurary for class hdx   is: 59.5 %
Accurary for class mtx   is: 51.3 %
Accurary for class nqx   is: 56.4 %
Accurary for class nzx   is: 71.6 %
Accurary for class qtx   is: 68.2 %
Accurary for class sjx   is: 65.3 %
Accurary for class zxx   is: 71.0 %

========== Train Epoch 64 ==========
Loss: 0.007	Accuracy: 63 %
Accurary for class bzx   is: 57.1 %
Accurary for class cwx   is: 65.3 %
Accurary for class hdx   is: 61.9 %
Accurary for class mtx   is: 51.3 %
Accurary for class nqx   is: 56.4 %
Accurary for class nzx   is: 71.6 %
Accurary for class qtx   is: 69.2 %
Accurary for class sjx   is: 66.3 %
Accurary for class zxx   is: 71.0 %
Finished training!!!

Min loss = 0.261 in epoch 62, max Accuracy = 63.36% in epoch 41

ResNet(
  (conv1): Conv2d(3, 64, kernel_size=(7, 7), stride=(2, 2), padding=(3, 3), bias=False)
  (bn1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (relu): ReLU(inplace=True)
  (maxpool): MaxPool2d(kernel_size=3, stride=2, padding=1, dilation=1, ceil_mode=False)
  (layer1): Sequential(
    (0): BasicBlock(
      (conv1): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (relu): ReLU(inplace=True)
      (conv2): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn2): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (1): BasicBlock(
      (conv1): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (relu): ReLU(inplace=True)
      (conv2): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn2): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
  )
  (layer2): Sequential(
