Train Model: LeNet, Using device cuda:0

========== Train Epoch 1 ==========
Loss: 2.206	Accuracy: 9 %
Accurary for class bzx   is: 76.6 %
Accurary for class cwx   is: 76.2 %
Accurary for class hdx   is: 76.5 %
Accurary for class mtx   is: 68.5 %
Accurary for class nqx   is: 74.9 %
Accurary for class nzx   is: 79.1 %
Accurary for class qtx   is: 77.9 %
Accurary for class sjx   is: 77.1 %
Accurary for class zxx   is: 82.4 %

========== Train Epoch 25 ==========
Loss: 0.138	Accuracy: 76 %
Accurary for class bzx   is: 80.4 %
Accurary for class cwx   is: 76.9 %
Accurary for class hdx   is: 75.2 %
Accurary for class mtx   is: 63.6 %
Accurary for class nqx   is: 76.6 %
Accurary for class nzx   is: 83.7 %
Accurary for class qtx   is: 77.3 %
Accurary for class sjx   is: 74.5 %
Accurary for class zxx   is: 85.5 %

========== Train Epoch 26 ==========
Loss: 0.138	Accuracy: 76 %
Accurary for class bzx   is: 81.6 %
Accurary for class cwx   is: 74.1 %
Accurary for class hdx   is: 75.2 %
Accurary for class mtx   is: 65.8 %
Accurary for class nqx   is: 74.9 %
Accurary for class nzx   is: 88.4 %
Accurary for class qtx   is: 73.0 %
Accurary for class sjx   is: 75.8 %
Accurary for class zxx   is: 78.8 %

========== Train Epoch 27 ==========
Loss: 0.124	Accuracy: 77 %
Accurary for class bzx   is: 85.4 %
Accurary for class cwx   is: 76.9 %
Accurary for class hdx   is: 73.8 %
Accurary for class mtx   is: 67.4 %
Accurary for class nqx   is: 75.4 %
Accurary for class nzx   is: 88.4 %
Accurary for class qtx   is: 76.1 %
Accurary for class sjx   is: 71.9 %
Accurary for class zxx   is: 78.8 %

========== Train Epoch 28 ==========
Loss: 0.137	Accuracy: 76 %
Accurary for class bzx   is: 81.6 %
Accurary for class cwx   is: 76.2 %
Accurary for class hdx   is: 74.5 %
Accurary for class mtx   is: 67.4 %
Accurary for class nqx   is: 68.9 %
Accurary for class nzx   is: 89.5 %
Accurary for class qtx   is: 76.1 %
Accurary for class sjx   is: 76.5 %
Accurary for class zxx   is: 82.4 %

========== Train Epoch 29 ==========
Loss: 0.098	Accuracy: 77 %
Accurary for class bzx   is: 78.5 %
Accurary for class cwx   is: 73.5 %
Accurary for class hdx   is: 79.9 %
Accurary for class mtx   is: 70.7 %
Accurary for class nqx   is: 79.0 %
Accurary for class nzx   is: 83.7 %
Accurary for class qtx   is: 77.3 %
Accurary for class sjx   is: 75.8 %
Accurary for class zxx   is: 79.4 %

========== Train Epoch 30 ==========
Loss: 0.086	Accuracy: 77 %
Accurary for class bzx   is: 84.8 %
Accurary for class cwx   is: 73.5 %
Accurary for class hdx   is: 75.8 %
Accurary for class mtx   is: 69.6 %
Accurary for class nqx   is: 76.0 %
Accurary for class nzx   is: 89.5 %
Accurary for class qtx   is: 77.9 %
Accurary for class sjx   is: 73.2 %
Accurary for class zxx   is: 75.8 %

========== Train Epoch 31 ==========
Loss: 0.143	Accuracy: 78 %
Accurary for class bzx   is: 83.5 %
Accurary for class cwx   is: 66.0 %
Accurary for class hdx   is: 78.5 %
Accurary for class mtx   is: 73.4 %
Accurary for class nqx   is: 79.0 %
Accurary for class nzx   is: 85.5 %
Accurary for class qtx   is: 78.5 %
Accurary for class sjx   is: 79.1 %
Accurary for class zxx   is: 79.4 %

========== Train Epoch 32 ==========
Loss: 0.095	Accuracy: 78 %
Accurary for class bzx   is: 83.5 %
Accurary for class cwx   is: 76.2 %
Accurary for class hdx   is: 78.5 %
Accurary for class mtx   is: 65.2 %
Accurary for class nqx   is: 77.8 %
Accurary for class nzx   is: 86.6 %
Accurary for class qtx   is: 76.7 %
Accurary for class sjx   is: 76.5 %
Accurary for class zxx   is: 84.2 %

========== Train Epoch 33 ==========
Loss: 0.080	Accuracy: 77 %
Accurary for class bzx   is: 79.7 %
Accurary for class cwx   is: 80.3 %
Accurary for class hdx   is: 78.5 %
Accurary for class mtx   is: 62.0 %
Accurary for class nqx   is: 77.2 %
Accurary for class nzx   is: 91.3 %
Accurary for class qtx   is: 71.8 %
Accurary for class sjx   is: 77.8 %
Accurary for class zxx   is: 79.4 %

========== Train Epoch 34 ==========
Loss: 0.115	Accuracy: 75 %
Accurary for class bzx   is: 78.5 %
Accurary for class cwx   is: 76.9 %
Accurary for class hdx   is: 73.2 %
Accurary for class mtx   is: 66.3 %
Accurary for class nqx   is: 70.7 %
Accurary for class nzx   is: 92.4 %
Accurary for class qtx   is: 76.1 %
Accurary for class sjx   is: 73.2 %
Accurary for class zxx   is: 72.7 %

========== Train Epoch 35 ==========
Loss: 0.105	Accuracy: 76 %
Accurary for class bzx   is: 74.1 %
Accurary for class cwx   is: 72.1 %
Accurary for class hdx   is: 79.9 %
Accurary for class mtx   is: 66.8 %
Accurary for class nqx   is: 71.9 %
Accurary for class nzx   is: 87.2 %
Accurary for class qtx   is: 75.5 %
Accurary for class sjx   is: 77.8 %
Accurary for class zxx   is: 81.2 %

========== Train Epoch 36 ==========
Loss: 0.108	Accuracy: 77 %
Accurary for class bzx   is: 82.3 %
Accurary for class cwx   is: 79.6 %
Accurary for class hdx   is: 79.2 %
Accurary for class mtx   is: 66.8 %
Accurary for class nqx   is: 80.2 %
Accurary for class nzx   is: 85.5 %
Accurary for class qtx   is: 76.1 %
Accurary for class sjx   is: 71.9 %
Accurary for class zxx   is: 80.6 %

========== Train Epoch 37 ==========
Loss: 0.054	Accuracy: 77 %
Accurary for class bzx   is: 75.9 %
Accurary for class cwx   is: 76.2 %
Accurary for class hdx   is: 79.2 %
Accurary for class mtx   is: 66.3 %
Accurary for class nqx   is: 74.3 %
Accurary for class nzx   is: 87.8 %
Accurary for class qtx   is: 77.9 %
Accurary for class sjx   is: 76.5 %
Accurary for class zxx   is: 83.0 %

========== Train Epoch 38 ==========
Loss: 0.180	Accuracy: 77 %
Accurary for class bzx   is: 77.8 %
Accurary for class cwx   is: 75.5 %
Accurary for class hdx   is: 74.5 %
Accurary for class mtx   is: 62.0 %
Accurary for class nqx   is: 80.8 %
Accurary for class nzx   is: 89.0 %
Accurary for class qtx   is: 79.8 %
Accurary for class sjx   is: 76.5 %
Accurary for class zxx   is: 80.6 %

========== Train Epoch 39 ==========
Loss: 0.098	Accuracy: 76 %
Accurary for class bzx   is: 82.9 %
Accurary for class cwx   is: 78.9 %
Accurary for class hdx   is: 77.9 %
Accurary for class mtx   is: 64.1 %
Accurary for class nqx   is: 74.3 %
Accurary for class nzx   is: 90.1 %
Accurary for class qtx   is: 73.6 %
Accurary for class sjx   is: 71.2 %
Accurary for class zxx   is: 73.9 %

========== Train Epoch 40 ==========
Loss: 0.090	Accuracy: 78 %
Accurary for class bzx   is: 79.7 %
Accurary for class cwx   is: 75.5 %
Accurary for class hdx   is: 79.9 %
Accurary for class mtx   is: 69.6 %
Accurary for class nqx   is: 77.2 %
Accurary for class nzx   is: 89.5 %
Accurary for class qtx   is: 80.4 %
Accurary for class sjx   is: 72.5 %
Accurary for class zxx   is: 78.8 %

========== Train Epoch 41 ==========
Loss: 0.098	Accuracy: 77 %
Accurary for class bzx   is: 84.2 %
Accurary for class cwx   is: 76.9 %
Accurary for class hdx   is: 77.9 %
Accurary for class mtx   is: 66.8 %
Accurary for class nqx   is: 76.6 %
Accurary for class nzx   is: 83.1 %
Accurary for class qtx   is: 76.1 %
Accurary for class sjx   is: 79.1 %
Accurary for class zxx   is: 75.8 %

========== Train Epoch 42 ==========
Loss: 0.110	Accuracy: 78 %
Accurary for class bzx   is: 81.0 %
Accurary for class cwx   is: 79.6 %
Accurary for class hdx   is: 80.5 %
Accurary for class mtx   is: 65.2 %
Accurary for class nqx   is: 77.2 %
Accurary for class nzx   is: 89.0 %
Accurary for class qtx   is: 84.0 %
Accurary for class sjx   is: 72.5 %
Accurary for class zxx   is: 76.4 %

========== Train Epoch 43 ==========
Loss: 0.106	Accuracy: 77 %
Accurary for class bzx   is: 78.5 %
Accurary for class cwx   is: 77.6 %
Accurary for class hdx   is: 77.9 %
Accurary for class mtx   is: 69.6 %
Accurary for class nqx   is: 74.9 %
Accurary for class nzx   is: 87.8 %
Accurary for class qtx   is: 73.0 %
Accurary for class sjx   is: 76.5 %
Accurary for class zxx   is: 82.4 %

========== Train Epoch 44 ==========
Loss: 0.081	Accuracy: 77 %
Accurary for class bzx   is: 85.4 %
Accurary for class cwx   is: 78.2 %
Accurary for class hdx   is: 69.8 %
Accurary for class mtx   is: 71.2 %
Accurary for class nqx   is: 73.1 %
Accurary for class nzx   is: 87.8 %
Accurary for class qtx   is: 78.5 %
Accurary for class sjx   is: 73.2 %
Accurary for class zxx   is: 79.4 %

========== Train Epoch 45 ==========
Loss: 0.069	Accuracy: 79 %
Accurary for class bzx   is: 82.9 %
Accurary for class cwx   is: 79.6 %
Accurary for class hdx   is: 75.8 %
Accurary for class mtx   is: 69.6 %
Accurary for class nqx   is: 78.4 %
Accurary for class nzx   is: 90.1 %
Accurary for class qtx   is: 79.8 %
Accurary for class sjx   is: 76.5 %
Accurary for class zxx   is: 80.0 %

========== Train Epoch 46 ==========
Loss: 0.037	Accuracy: 78 %
Accurary for class bzx   is: 79.7 %
Accurary for class cwx   is: 76.2 %
Accurary for class hdx   is: 77.9 %
Accurary for class mtx   is: 70.1 %
Accurary for class nqx   is: 76.0 %
Accurary for class nzx   is: 87.8 %
Accurary for class qtx   is: 80.4 %
Accurary for class sjx   is: 77.1 %
Accurary for class zxx   is: 83.0 %

========== Train Epoch 47 ==========
Loss: 0.019	Accuracy: 79 %
Accurary for class bzx   is: 80.4 %
Accurary for class cwx   is: 74.8 %
Accurary for class hdx   is: 81.2 %
Accurary for class mtx   is: 71.7 %
Accurary for class nqx   is: 80.8 %
Accurary for class nzx   is: 87.8 %
Accurary for class qtx   is: 81.0 %
Accurary for class sjx   is: 77.1 %
Accurary for class zxx   is: 83.6 %

========== Train Epoch 48 ==========
Loss: 0.075	Accuracy: 76 %
Accurary for class bzx   is: 82.3 %
Accurary for class cwx   is: 80.3 %
Accurary for class hdx   is: 76.5 %
Accurary for class mtx   is: 66.3 %
Accurary for class nqx   is: 70.7 %
Accurary for class nzx   is: 82.0 %
Accurary for class qtx   is: 73.6 %
Accurary for class sjx   is: 79.7 %
Accurary for class zxx   is: 81.8 %

========== Train Epoch 49 ==========
Loss: 0.071	Accuracy: 79 %
Accurary for class bzx   is: 82.3 %
Accurary for class cwx   is: 80.3 %
Accurary for class hdx   is: 80.5 %
Accurary for class mtx   is: 75.0 %
Accurary for class nqx   is: 76.0 %
Accurary for class nzx   is: 89.5 %
Accurary for class qtx   is: 82.2 %
Accurary for class sjx   is: 69.9 %
Accurary for class zxx   is: 80.6 %

========== Train Epoch 50 ==========
Loss: 0.057	Accuracy: 79 %
Accurary for class bzx   is: 82.9 %
Accurary for class cwx   is: 77.6 %
Accurary for class hdx   is: 78.5 %
Accurary for class mtx   is: 69.6 %
Accurary for class nqx   is: 84.4 %
Accurary for class nzx   is: 90.7 %
Accurary for class qtx   is: 79.1 %
Accurary for class sjx   is: 76.5 %
Accurary for class zxx   is: 80.0 %

========== Train Epoch 51 ==========
Loss: 0.026	Accuracy: 79 %
Accurary for class bzx   is: 83.5 %
Accurary for class cwx   is: 74.1 %
Accurary for class hdx   is: 81.9 %
Accurary for class mtx   is: 69.6 %
Accurary for class nqx   is: 75.4 %
Accurary for class nzx   is: 91.9 %
Accurary for class qtx   is: 80.4 %
Accurary for class sjx   is: 75.8 %
Accurary for class zxx   is: 82.4 %

========== Train Epoch 52 ==========
Loss: 0.061	Accuracy: 78 %
Accurary for class bzx   is: 83.5 %
Accurary for class cwx   is: 77.6 %
Accurary for class hdx   is: 79.2 %
Accurary for class mtx   is: 64.1 %
Accurary for class nqx   is: 81.4 %
Accurary for class nzx   is: 90.1 %
Accurary for class qtx   is: 77.3 %
Accurary for class sjx   is: 79.1 %
Accurary for class zxx   is: 79.4 %

========== Train Epoch 53 ==========
Loss: 0.060	Accuracy: 79 %
Accurary for class bzx   is: 82.9 %
Accurary for class cwx   is: 76.9 %
Accurary for class hdx   is: 75.8 %
Accurary for class mtx   is: 66.8 %
Accurary for class nqx   is: 83.2 %
Accurary for class nzx   is: 90.7 %
Accurary for class qtx   is: 81.6 %
Accurary for class sjx   is: 76.5 %
Accurary for class zxx   is: 81.2 %

========== Train Epoch 54 ==========
Loss: 0.055	Accuracy: 77 %
Accurary for class bzx   is: 84.8 %
Accurary for class cwx   is: 81.6 %
Accurary for class hdx   is: 72.5 %
Accurary for class mtx   is: 67.9 %
Accurary for class nqx   is: 75.4 %
Accurary for class nzx   is: 89.0 %
Accurary for class qtx   is: 74.2 %
Accurary for class sjx   is: 77.1 %
Accurary for class zxx   is: 79.4 %

========== Train Epoch 55 ==========
Loss: 0.096	Accuracy: 78 %
Accurary for class bzx   is: 83.5 %
Accurary for class cwx   is: 73.5 %
Accurary for class hdx   is: 76.5 %
Accurary for class mtx   is: 66.8 %
Accurary for class nqx   is: 74.9 %
Accurary for class nzx   is: 90.1 %
Accurary for class qtx   is: 77.3 %
Accurary for class sjx   is: 82.4 %
Accurary for class zxx   is: 82.4 %

========== Train Epoch 56 ==========
Loss: 0.063	Accuracy: 78 %
Accurary for class bzx   is: 80.4 %
Accurary for class cwx   is: 76.2 %
Accurary for class hdx   is: 74.5 %
Accurary for class mtx   is: 66.3 %
Accurary for class nqx   is: 74.9 %
Accurary for class nzx   is: 89.5 %
Accurary for class qtx   is: 81.0 %
Accurary for class sjx   is: 81.0 %
Accurary for class zxx   is: 80.0 %

========== Train Epoch 57 ==========
Loss: 0.065	Accuracy: 79 %
Accurary for class bzx   is: 76.6 %
Accurary for class cwx   is: 76.9 %
Accurary for class hdx   is: 79.9 %
Accurary for class mtx   is: 72.3 %
Accurary for class nqx   is: 79.6 %
Accurary for class nzx   is: 91.9 %
Accurary for class qtx   is: 76.1 %
Accurary for class sjx   is: 74.5 %
Accurary for class zxx   is: 83.0 %

========== Train Epoch 58 ==========
Loss: 0.076	Accuracy: 76 %
Accurary for class bzx   is: 77.8 %
Accurary for class cwx   is: 74.1 %
Accurary for class hdx   is: 71.8 %
Accurary for class mtx   is: 69.0 %
Accurary for class nqx   is: 78.4 %
Accurary for class nzx   is: 91.9 %
Accurary for class qtx   is: 75.5 %
Accurary for class sjx   is: 73.9 %
Accurary for class zxx   is: 78.2 %

========== Train Epoch 59 ==========
Loss: 0.066	Accuracy: 78 %
Accurary for class bzx   is: 82.9 %
Accurary for class cwx   is: 78.2 %
Accurary for class hdx   is: 78.5 %
Accurary for class mtx   is: 75.0 %
Accurary for class nqx   is: 76.6 %
Accurary for class nzx   is: 83.1 %
Accurary for class qtx   is: 77.3 %
Accurary for class sjx   is: 73.9 %
Accurary for class zxx   is: 83.6 %

========== Train Epoch 60 ==========
Loss: 0.065	Accuracy: 77 %
Accurary for class bzx   is: 80.4 %
Accurary for class cwx   is: 75.5 %
Accurary for class hdx   is: 75.8 %
Accurary for class mtx   is: 66.3 %
Accurary for class nqx   is: 79.0 %
Accurary for class nzx   is: 87.2 %
Accurary for class qtx   is: 75.5 %
Accurary for class sjx   is: 79.7 %
Accurary for class zxx   is: 83.0 %

========== Train Epoch 61 ==========
Loss: 0.089	Accuracy: 79 %
Accurary for class bzx   is: 80.4 %
Accurary for class cwx   is: 76.9 %
Accurary for class hdx   is: 76.5 %
Accurary for class mtx   is: 69.6 %
Accurary for class nqx   is: 77.2 %
Accurary for class nzx   is: 93.0 %
Accurary for class qtx   is: 80.4 %
Accurary for class sjx   is: 77.8 %
Accurary for class zxx   is: 84.2 %

========== Train Epoch 62 ==========
Loss: 0.104	Accuracy: 77 %
Accurary for class bzx   is: 82.3 %
Accurary for class cwx   is: 78.2 %
Accurary for class hdx   is: 79.2 %
Accurary for class mtx   is: 67.9 %
Accurary for class nqx   is: 72.5 %
Accurary for class nzx   is: 89.5 %
Accurary for class qtx   is: 76.7 %
Accurary for class sjx   is: 71.2 %
Accurary for class zxx   is: 81.8 %

========== Train Epoch 63 ==========
Loss: 0.108	Accuracy: 77 %
Accurary for class bzx   is: 81.6 %
Accurary for class cwx   is: 75.5 %
Accurary for class hdx   is: 77.9 %
Accurary for class mtx   is: 68.5 %
Accurary for class nqx   is: 74.9 %
Accurary for class nzx   is: 88.4 %
Accurary for class qtx   is: 75.5 %
Accurary for class sjx   is: 73.9 %
Accurary for class zxx   is: 81.2 %

========== Train Epoch 64 ==========
Loss: 0.111	Accuracy: 73 %
Accurary for class bzx   is: 87.3 %
Accurary for class cwx   is: 72.8 %
Accurary for class hdx   is: 75.8 %
Accurary for class mtx   is: 57.1 %
Accurary for class nqx   is: 65.9 %
Accurary for class nzx   is: 87.8 %
Accurary for class qtx   is: 69.9 %
Accurary for class sjx   is: 73.2 %
Accurary for class zxx   is: 75.8 %
Finished training!!!

Min loss = 1.126 in epoch 46, max Accuracy = 79.90% in epoch 49

AlexNet(
  (features): Sequential(
    (0): Conv2d(3, 64, kernel_size=(11, 11), stride=(4, 4), padding=(2, 2))
    (1): ReLU(inplace=True)
    (2): MaxPool2d(kernel_size=3, stride=2, padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(64, 192, kernel_size=(5, 5), stride=(1, 1), padding=(2, 2))
    (4): ReLU(inplace=True)
    (5): MaxPool2d(kernel_size=3, stride=2, padding=0, dilation=1, ceil_mode=False)
    (6): Conv2d(192, 384, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (7): ReLU(inplace=True)
    (8): Conv2d(384, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (9): ReLU(inplace=True)
    (10): Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (11): ReLU(inplace=True)
    (12): MaxPool2d(kernel_size=3, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (avgpool): AdaptiveAvgPool2d(output_size=(6, 6))
  (classifier): Sequential(
    (0): Dropout(p=0.5, inplace=False)
    (1): Linear(in_features=9216, out_features=4096, bias=True)
    (2): ReLU(inplace=True)
    (3): Dropout(p=0.5, inplace=False)
    (4): Linear(in_features=4096, out_features=4096, bias=True)
    (5): ReLU(inplace=True)
